"","x","y","stem.density","basal.area","biomass"
"11084",84000,1180000,111.839959985211,17.9165264335434,61453.8681198385
"11085",92000,1180000,156.3165990301,22.2231415404472,62384.8104979479
"11086",1e+05,1180000,162.01548074387,35.2034677614631,210193.131907283
"11087",108000,1180000,59.1529490858607,12.518349276051,29812.1351799658
"11088",116000,1180000,124.44582557017,17.9199750740215,49293.6738197555
"11089",124000,1180000,76.6901166971073,11.0494999956802,23022.4421629051
"11090",132000,1180000,137.985777443991,24.4296867240179,49283.4235289638
"11091",140000,1180000,130.94073655544,17.6565304908289,30788.4653636067
"11092",148000,1180000,135.594063013809,19.0045898587539,46737.6173764611
"11093",156000,1180000,65.5194305810358,10.0004969305468,21300.5236462591
"11094",164000,1180000,47.3690023123959,8.19792506812169,16268.7184047514
"11095",172000,1180000,52.3367479403948,13.3682948815683,30598.2992310679
"11096",180000,1180000,56.4589021383442,11.0618301066184,28675.0489485585
"11097",188000,1180000,95.1276925784844,21.8604923790416,56026.509899155
"11098",196000,1180000,180.686680687199,17.8818265016386,29943.7213462038
"11099",204000,1180000,192.075914475009,39.4303529880163,131068.078884977
"11100",212000,1180000,287.364315668132,40.936843007235,84391.8628905984
"11101",220000,1180000,181.611717832783,28.9155087557813,47946.7078173992
"11102",228000,1180000,254.845129485953,33.5660451658407,74499.8406422075
"11103",236000,1180000,133.329873998268,16.3310660248576,52822.9433469559
"11104",244000,1180000,226.087906567651,33.1359037051458,73159.9400769391
"11105",252000,1180000,180.756838619826,33.8241841948988,55704.1972589385
"11106",260000,1180000,278.1378239628,47.5564875028333,135962.677210182
"11107",268000,1180000,246.209507377768,41.5248160033001,94602.5733725969
"11108",276000,1180000,234.042425253885,36.346584822638,60317.6878115883
"11109",284000,1180000,163.196991799374,25.0263096367272,71004.0989996791
"11110",292000,1180000,205.155388074933,29.1797124988105,77462.613526367
"11111",3e+05,1180000,173.209436422529,56.6356626051061,195204.779604158
"11112",308000,1180000,126.192397524145,32.9451171841882,107919.922619712
"11113",316000,1180000,193.636767810168,30.3660336425633,62602.9673600125
"11114",324000,1180000,157.538880271174,27.3051427962315,31841.5661200255
"11115",332000,1180000,164.028144174863,32.904300545521,72186.5510128234
"11116",340000,1180000,134.958063887801,28.1650070056463,32623.8967570971
"11124",404000,1180000,79.6625054590207,25.5917823607095,52404.8121417355
"11125",412000,1180000,119.459269000748,53.9304671632258,85503.4123923407
"11126",420000,1180000,175.222538794406,59.9004415854728,107564.941444491
"11127",428000,1180000,67.8574879890183,23.767536551315,47074.4466330895
"11128",436000,1180000,121.124012768479,37.8504488460237,114341.15539349
"11129",444000,1180000,88.8148582392572,35.6037920414268,57879.9819963834
"11130",452000,1180000,56.4973301008192,14.9196128431927,9496.8483222282
"11144",564000,1180000,300.205753405572,173.108577590284,NA
"11145",572000,1180000,246.356158235806,96.9836731389734,203836.986019213
"11146",580000,1180000,145.157040035262,55.5349139931396,101963.826662914
"11147",588000,1180000,111.174069445354,36.0531497754266,58684.9157435444
"11148",596000,1180000,107.064235892693,35.6229350764986,63466.5883857124
"11149",604000,1180000,296.692917201715,70.8833690423779,197434.824769753
"11150",612000,1180000,242.554892362742,52.4711433464271,86446.0544755648
"11151",620000,1180000,82.0178975335392,24.0211494538558,NA
"11248",-28000,1172000,0,0,0
"11249",-20000,1172000,0,0,0
"11250",-12000,1172000,0,0,0
"11251",-4000,1172000,0,0,0
"11252",4000,1172000,0,0,0
"11253",12000,1172000,13.3875330473906,2.90494413054766,21540.1970799183
"11254",20000,1172000,29.1181461946121,6.89282226088881,33306.980588185
"11255",28000,1172000,60.025970418788,16.1416014489458,72996.2433098193
"11256",36000,1172000,39.3096619655388,7.49479615209612,47203.8934483511
"11257",44000,1172000,44.576896419284,6.96505690149823,20254.0925477286
"11258",52000,1172000,89.6319345219168,22.9905112910088,120087.408048472
"11259",60000,1172000,22.0698777038265,5.05361660340974,24862.1073434064
"11260",68000,1172000,29.5126471613328,6.01354244813467,30987.5229432514
"11261",76000,1172000,251.906769981909,44.3475375627695,111829.668306229
"11262",84000,1172000,49.1653452473319,8.66021354654536,20046.4448581154
"11263",92000,1172000,225.767310636359,32.0457246878623,92060.9913005443
"11264",1e+05,1172000,186.618786229907,41.3667926840748,164622.267563572
"11265",108000,1172000,82.2905020614245,15.0333050123642,35368.1210470599
"11266",116000,1172000,94.154552384207,16.227968006632,37342.868021701
"11267",124000,1172000,91.6466485077032,15.369239834549,25081.7313431284
"11268",132000,1172000,212.12267719166,30.3349889934652,55303.5601457158
"11269",140000,1172000,331.434010416165,36.4254667455259,45539.6380649741
"11270",148000,1172000,98.1311563997556,20.3717075267129,53584.0386178497
"11271",156000,1172000,67.8281511189932,11.9861740386931,25073.4961505874
"11272",164000,1172000,24.6981892738547,4.34935602951493,6897.56618605443
"11273",172000,1172000,88.4334007674425,20.4909539806328,56228.5243129273
"11274",180000,1172000,57.1949892463787,13.0374453615558,48403.5472242757
"11275",188000,1172000,108.988883523826,20.0636069925601,62856.5323272236
"11276",196000,1172000,128.135895710335,26.4151915525841,58301.5917857522
"11277",204000,1172000,71.6079967510659,15.8506108215714,86879.2087479421
"11278",212000,1172000,97.6597530607065,20.2983937699607,52548.7839798997
"11279",220000,1172000,85.9138038286707,12.1427121103193,38642.0230571698
"11280",228000,1172000,126.332904574827,10.4348558967255,28465.5853207371
"11281",236000,1172000,146.519149803281,15.3287667199979,44892.1886464201
"11282",244000,1172000,218.531160255862,31.0130716183568,92749.1758793959
"11283",252000,1172000,234.832704283093,35.7722916978586,100421.429824132
"11284",260000,1172000,224.522866814944,25.7029765263599,36291.4449200166
"11285",268000,1172000,101.331606926784,10.2830588786253,17543.7857725212
"11286",276000,1172000,72.8617479836408,9.70252809230629,32933.4598679112
"11287",284000,1172000,98.5346796260512,14.5171419096322,32661.3460238894
"11288",292000,1172000,173.636765594747,32.4569915752036,201258.1333261
"11289",3e+05,1172000,226.830979963714,48.6716754337339,83912.369483042
"11290",308000,1172000,166.594932566267,46.5806165182848,178853.893468484
"11291",316000,1172000,146.738417405611,32.3078310197432,71408.3414587545
"11292",324000,1172000,137.885044852658,30.824856159844,51782.0930175317
"11293",332000,1172000,58.2202519032607,11.9221630640098,18999.9085080998
"11299",380000,1172000,182.727413033889,52.2743754088167,55805.9909189759
"11300",388000,1172000,152.719356362989,44.3184310065148,52131.7689624481
"11301",396000,1172000,170.090235858386,57.7813821061103,79686.0584568942
"11302",404000,1172000,156.520977271039,53.5516978672622,79848.5257807779
"11303",412000,1172000,157.25101344051,58.1382294001841,102031.461377839
"11304",420000,1172000,109.805269223512,38.4109847745143,77276.3749846477
"11305",428000,1172000,98.0410012813724,38.2416181439693,53515.7651471677
"11306",436000,1172000,141.613767888613,36.2870909241225,40217.9564186147
"11307",444000,1172000,64.9317683096445,20.7305158364339,41098.4813696609
"11308",452000,1172000,42.1661314062384,22.2054816546886,43889.0569010843
"11320",548000,1172000,98.4121370400934,38.02006230194,61323.8424523496
"11321",556000,1172000,179.070448844393,87.2852849672398,242634.214573797
"11322",564000,1172000,142.740710860725,67.6733971043266,137557.762204709
"11323",572000,1172000,89.0308920638547,33.9941978659677,88326.8891685283
"11324",580000,1172000,91.0291533955078,29.918065985563,44988.6699862663
"11325",588000,1172000,95.1312569621282,32.7579107820347,65140.1932036391
"11326",596000,1172000,108.475848185237,29.9913904396217,39092.8050238813
"11327",604000,1172000,199.207355825568,34.5944242733611,76921.8080252965
"11328",612000,1172000,229.177872817153,33.6895165699585,34378.5272660431
"11427",-20000,1164000,0.120116714678078,0.0243456150768009,236.141143607698
"11428",-12000,1164000,0,0,0
"11429",-4000,1164000,0,0,0
"11430",4000,1164000,0,0,0
"11431",12000,1164000,5.90282815079669,1.86613654906824,14592.5901994749
"11432",20000,1164000,163.796192856585,9.40939430349163,53223.1712919572
"11433",28000,1164000,95.4422895695856,4.13249947744317,8868.9500803491
"11434",36000,1164000,46.5065176544614,10.6312550160331,37163.6661888511
"11435",44000,1164000,11.6604161979573,2.13123406585183,10414.6832449733
"11436",52000,1164000,15.8690746880519,3.79536560782938,21815.7136313235
"11437",60000,1164000,21.0301666949637,1.52797188189109,8817.01085517327
"11438",68000,1164000,86.2998071839351,15.4734832833884,92063.3024688277
"11439",76000,1164000,40.7497747539755,8.53132487074736,24553.336935421
"11440",84000,1164000,16.6369533008965,2.08477648670445,10047.7747569865
"11441",92000,1164000,49.005276167788,8.49234692798962,29398.9130536302
"11442",1e+05,1164000,20.957629633633,3.11611138084591,6809.8837307977
"11443",108000,1164000,56.7772971424643,13.561864558173,47694.6551257625
"11444",116000,1164000,73.3889636521266,10.3393170389124,19671.8189641377
"11445",124000,1164000,77.4055660230938,13.9054159556517,28314.4894855067
"11446",132000,1164000,152.474163336403,25.2340424685838,43875.9653773835
"11447",140000,1164000,139.479076064456,31.0546688898335,52406.4238626801
"11448",148000,1164000,111.394831016311,22.1231529187741,48960.8910683937
"11449",156000,1164000,40.549800619476,10.2441900443894,30115.9094512216
"11450",164000,1164000,77.2764300708824,13.0516070619952,17236.2866800684
"11451",172000,1164000,59.3691951433524,17.7675479306117,110778.17027049
"11452",180000,1164000,33.3294261092032,5.2279944198395,11316.8259274539
"11453",188000,1164000,55.5577081480108,6.87783559707435,31997.6185532091
"11454",196000,1164000,72.8784214452703,17.0960854833115,115436.011485951
"11455",204000,1164000,92.609178819017,13.1027710028294,59773.0519684361
"11456",212000,1164000,142.113928013138,17.2399907689471,37019.3404012282
"11457",220000,1164000,216.472137443202,29.0654507946605,41303.7713065455
"11458",228000,1164000,108.41111847263,14.2253012356113,31850.9944841329
"11459",236000,1164000,86.510274312061,6.78172145036873,14714.5273527719
"11460",244000,1164000,216.630425727931,28.6314578038079,50285.6446775946
"11461",252000,1164000,289.491616076601,41.4759452826508,78373.7295320232
"11462",260000,1164000,225.148957673349,33.7712407984003,101600.417459833
"11463",268000,1164000,77.207076326915,17.5001642897856,49783.8347730989
"11464",276000,1164000,237.06232086472,27.7628352945803,87682.879273013
"11465",284000,1164000,151.675332849634,29.4524167322243,79137.7111047171
"11466",292000,1164000,204.812536793546,26.7172295191548,42767.4041764751
"11467",3e+05,1164000,260.584476623481,50.1831158154815,121936.693463975
"11468",308000,1164000,199.539123656581,35.5150996642315,48554.792945981
"11469",316000,1164000,130.750301186113,34.3416258345553,111292.672600046
"11470",324000,1164000,134.630651491759,27.2057811815126,50773.2208692714
"11471",332000,1164000,137.842731176744,29.5700391023773,36465.9029781282
"11472",340000,1164000,35.8401826040388,8.862318425911,19980.6113383043
"11473",348000,1164000,31.2371218286804,7.06562749473394,7963.67959169352
"11474",356000,1164000,84.1577588747657,40.8180883288216,130487.900067132
"11475",364000,1164000,103.494997287639,44.2159791749671,113207.105963568
"11476",372000,1164000,81.160569369939,18.8019317522247,30196.4268786328
"11477",380000,1164000,153.972583687512,40.5399971720829,57955.2079578481
"11478",388000,1164000,180.235277334817,56.3358338969865,87842.9633623458
"11479",396000,1164000,131.984514428472,45.3244013180992,62619.3944427863
"11480",404000,1164000,116.577019620298,36.1749163818435,79041.9746796444
"11481",412000,1164000,111.082934234673,45.5885911408464,105542.129173752
"11482",420000,1164000,186.792441982419,58.075318345058,82677.836778908
"11483",428000,1164000,101.333370962585,23.7507755201091,37812.3983013282
"11484",436000,1164000,83.2846470480348,35.2209350820468,95562.3043390246
"11485",444000,1164000,200.497352355868,91.8589545352557,76262.2777083387
"11492",5e+05,1164000,132.493459090664,87.007512941948,NA
"11493",508000,1164000,311.649410399705,48.2995234911618,9902.6784943839
"11496",532000,1164000,142.759143347706,68.0463085338281,55489.7673714175
"11497",540000,1164000,96.9488427348672,32.9873094637743,95122.8816457539
"11498",548000,1164000,168.181610583862,62.5601815472126,85998.0150157666
"11499",556000,1164000,161.714882816373,55.1836702592528,122035.611632008
"11500",564000,1164000,81.364285965625,29.6542283521817,54340.8608780923
"11501",572000,1164000,124.449726295405,44.3591860194117,113160.958225269
"11502",580000,1164000,108.480373740219,40.5114846465002,66850.0551998849
"11503",588000,1164000,206.45231605922,60.5715848851741,236991.157002533
"11504",596000,1164000,125.763677060504,37.0953219827187,83765.0603143068
"11505",604000,1164000,146.745783062041,23.3484840231557,40229.8092996688
"11507",620000,1164000,192.345364267056,38.6894776204956,59727.4561923616
"11508",628000,1164000,282.49621135294,89.4180369801684,332766.536665524
"11509",636000,1164000,180.378319773653,46.6673215723804,104575.189903899
"11605",-20000,1156000,0,0,0
"11606",-12000,1156000,0,0,0
"11607",-4000,1156000,0,0,0
"11608",4000,1156000,0,0,0
"11609",12000,1156000,13.2647412541122,1.31602563345978,11411.558831683
"11610",20000,1156000,13.8909644620866,3.01316208052094,22810.7333204068
"11611",28000,1156000,18.567186414919,4.32099310220741,19389.2520914083
"11612",36000,1156000,44.5686154232383,8.33174159188635,32472.7651773625
"11613",44000,1156000,6.08166266468511,1.02114942336018,7416.92837973181
"11614",52000,1156000,23.9731364296796,4.90926884514019,17234.3066287909
"11615",60000,1156000,92.7440143828347,12.0508109588555,44799.1309894716
"11616",68000,1156000,64.0161929503995,8.02626140025754,26238.2869616834
"11617",76000,1156000,87.9245328968102,16.1767816598158,48291.0117584354
"11618",84000,1156000,45.8175843789973,6.09185806639322,20969.9782036789
"11619",92000,1156000,71.3770387774157,11.4446456877713,35242.0068288107
"11620",1e+05,1156000,59.8416019129991,11.0315436859406,45586.1360602538
"11621",108000,1156000,85.4438370563783,16.9872333784665,37926.9600701768
"11622",116000,1156000,123.471197474285,68.0553898145315,449865.525432982
"11623",124000,1156000,125.00217938717,17.5175043362799,53109.5034235439
"11624",132000,1156000,153.76961612126,24.6116909564413,71683.1440124666
"11625",140000,1156000,167.426418406891,41.6008171997116,126343.188910174
"11626",148000,1156000,39.3738354984091,18.2383481147128,83975.4194200019
"11627",156000,1156000,24.4807921257732,6.44621595891614,25007.1872046571
"11628",164000,1156000,36.0328693094683,6.71588572121605,18232.2031835861
"11629",172000,1156000,134.542639682595,26.4735695816928,75382.4971781899
"11630",180000,1156000,113.843259877468,24.4294982656696,92059.9458471458
"11631",188000,1156000,149.682649237297,24.2244095085195,66384.5446676178
"11632",196000,1156000,149.714928867807,14.8440202588078,31015.5141170753
"11633",204000,1156000,221.215901274613,27.6377231233116,47446.8928394015
"11634",212000,1156000,250.140257371576,32.1054970004678,65350.8257466615
"11635",220000,1156000,147.535543902399,21.6052560659418,41200.1994994303
"11636",228000,1156000,105.717898609902,13.3106463139495,29736.939644818
"11637",236000,1156000,422.60121690795,59.4655665807251,125677.998086699
"11638",244000,1156000,434.806582730168,61.2299717260002,226112.070546169
"11639",252000,1156000,105.330279084324,25.6872164863599,54115.5287677343
"11640",260000,1156000,142.818950986046,22.5452419322902,32897.8326558799
"11641",268000,1156000,134.960477098592,25.3308702461884,74551.0519022982
"11642",276000,1156000,124.841535539166,28.6491919543973,72340.8189817963
"11643",284000,1156000,101.459919072556,25.9526899531016,59154.5857752882
"11644",292000,1156000,121.699195271298,23.4198703584566,36768.8394527052
"11645",3e+05,1156000,152.982056222522,58.122409955354,119451.566957589
"11646",308000,1156000,132.259642159144,64.0408437898435,190049.580665972
"11647",316000,1156000,200.560175881998,53.209490220448,144669.060491342
"11648",324000,1156000,97.7831119539702,17.9958392684422,29885.9949488004
"11649",332000,1156000,124.832828138877,22.0813970100554,25819.9539559668
"11650",340000,1156000,127.173180504748,20.5229645728044,40922.0621887015
"11651",348000,1156000,97.5255244420742,21.4767680122227,38030.8987031798
"11652",356000,1156000,108.105284611627,31.2336603123835,49775.6878089262
"11653",364000,1156000,138.654327214265,41.4039937558457,63883.7817573893
"11654",372000,1156000,105.652963121499,27.4340495312689,46447.1145680391
"11655",380000,1156000,151.200264083662,43.5127102196205,63691.55307897
"11656",388000,1156000,157.107573194715,48.6726133329728,63417.9964388866
"11657",396000,1156000,147.577665485388,44.0058212980929,49974.0145181113
"11658",404000,1156000,74.2237373289195,26.0153884930099,76668.1330398318
"11659",412000,1156000,84.2900882197231,35.2409463640715,62982.7366708996
"11660",420000,1156000,67.3804356923502,28.6257343674262,79147.1734335409
"11661",428000,1156000,46.4383118132613,10.1434085201548,16498.7438705027
"11662",436000,1156000,0,0,NA
"11669",492000,1156000,85.4586447755421,32.1886248660063,48392.4278560386
"11670",5e+05,1156000,159.443541550096,54.0635668353544,176925.215563643
"11671",508000,1156000,145.352607826314,49.8048658418613,147302.508800688
"11672",516000,1156000,124.577601377843,51.7743621384683,147512.472058728
"11673",524000,1156000,204.046984556664,65.3966959024096,87201.6858328679
"11674",532000,1156000,84.7748314861033,41.7138844885271,78001.5227457515
"11675",540000,1156000,151.957735723151,53.1766422859739,116622.832485873
"11677",556000,1156000,174.612091557338,62.8317007689886,66344.225512427
"11678",564000,1156000,77.8818435842438,24.3177652528438,47645.9556530895
"11679",572000,1156000,218.547373754667,69.5776804681929,126601.243402377
"11680",580000,1156000,173.716615450733,59.9457056331918,126507.237558264
"11681",588000,1156000,196.25830719394,57.0724344203245,119873.039396749
"11682",596000,1156000,147.612135449121,47.3605627030372,101841.714248354
"11683",604000,1156000,215.609120746741,54.4941236007035,102951.302772758
"11684",612000,1156000,149.913963357199,54.1153362308192,143120.431473973
"11685",620000,1156000,124.5843034928,44.7205105037852,239845.460658799
"11686",628000,1156000,154.417806925372,55.9900449248056,109280.129914898
"11687",636000,1156000,370.160721858179,75.4946587351592,206832.700878215
"11688",644000,1156000,155.77662223202,28.0251905689309,40656.4197825207
"11689",652000,1156000,193.284375077127,49.1521995447778,91202.6075910095
"11690",660000,1156000,98.5717889170463,29.7282855155719,14078.5822110896
"11783",-20000,1148000,0,0,0
"11784",-12000,1148000,0,0,0
"11785",-4000,1148000,0,0,0
"11786",4000,1148000,0,0,0
"11787",12000,1148000,0,0,0
"11788",20000,1148000,6.25950994353817,1.09980121066456,7031.78443742829
"11789",28000,1148000,30.8782362769961,7.00039847506961,34981.6519562619
"11790",36000,1148000,24.7822719287402,6.68434988481594,25476.3220646733
"11791",44000,1148000,7.77670259659526,1.49271784079818,10218.6163354387
"11792",52000,1148000,9.51920683860025,0.986495554654031,8172.46794820668
"11793",60000,1148000,52.9366473615427,3.48044066677318,10482.2815217159
"11794",68000,1148000,37.8606300696115,2.49733742146719,6004.63555075135
"11795",76000,1148000,51.5200479134823,7.20702501589043,18172.0193912167
"11796",84000,1148000,84.5262024781601,10.5434424216517,25589.4213352403
"11797",92000,1148000,111.315766049577,21.5169405915299,49376.0145571406
"11798",1e+05,1148000,86.2095292398669,14.9064116999648,34772.1176494638
"11799",108000,1148000,73.1880480756279,23.070935689109,56652.8942902219
"11800",116000,1148000,121.842814351351,24.6901811832696,75837.4070953685
"11801",124000,1148000,80.5834700608428,14.898240986546,42614.7371771389
"11802",132000,1148000,207.338917076827,23.9727921300655,50519.3771553536
"11803",140000,1148000,130.965895035321,25.4389322023671,74943.5467962154
"11804",148000,1148000,72.4079218998482,30.146692946295,164674.701896046
"11805",156000,1148000,60.8613697851858,7.76004361734666,17994.6038886646
"11806",164000,1148000,72.6928714935098,12.902820665506,30067.6384889919
"11807",172000,1148000,49.9086492159014,8.24497029636962,19705.4224607149
"11808",180000,1148000,64.3130774383593,12.3773758764916,50253.7426317868
"11809",188000,1148000,61.956416447141,11.2582732991012,37708.514263418
"11810",196000,1148000,112.953398095251,17.4290001726423,40583.7808178104
"11811",204000,1148000,156.646950687138,18.5950101718381,43347.8095617464
"11812",212000,1148000,201.644243641426,20.3373323535934,31990.3741693302
"11813",220000,1148000,263.491996377788,34.865738355765,48818.9200710546
"11814",228000,1148000,174.45184856905,25.4961824937283,41410.4316620723
"11815",236000,1148000,224.076491708498,37.2841196675458,56311.129483181
"11816",244000,1148000,167.079815556927,28.9643498547016,47519.7343894408
"11817",252000,1148000,190.045404124545,37.6339187921371,90327.7497870731
"11818",260000,1148000,116.46878374339,18.5398894094337,35405.8778235171
"11819",268000,1148000,139.363677786809,22.6027133964826,27446.2937231175
"11820",276000,1148000,122.506729031417,35.8816514198964,67559.296417125
"11821",284000,1148000,112.660675293715,22.2974547380214,46915.1967251444
"11822",292000,1148000,119.675348470175,35.8597698784255,66015.6291975801
"11823",3e+05,1148000,144.487265896941,44.659081052938,103809.373693912
"11824",308000,1148000,172.031085070692,48.2796675467369,87491.4382435611
"11825",316000,1148000,144.754344168882,44.5271122077318,105438.494667562
"11826",324000,1148000,174.880518334254,32.9391760036466,45132.4441357549
"11827",332000,1148000,173.151426181352,39.7687660949884,54091.1195352893
"11828",340000,1148000,104.19885952956,19.3680150238988,46468.5087242452
"11829",348000,1148000,118.910839405949,25.6638246588364,39134.2519003136
"11830",356000,1148000,138.746353698233,30.4547609384463,45038.0516526294
"11831",364000,1148000,184.755615853847,33.3803523627222,42748.4369882637
"11832",372000,1148000,94.4156621480432,22.9234719660255,31695.7414254937
"11833",380000,1148000,45.9498939591561,12.3040853045048,44566.4242247842
"11834",388000,1148000,41.8628170670036,12.1350203792036,33747.6160346661
"11835",396000,1148000,128.33594448006,34.4014865693297,59542.8152618205
"11836",404000,1148000,76.9987874089206,24.1129165973449,67476.3091849403
"11837",412000,1148000,90.0056243681298,41.032093450979,98645.5882241032
"11838",420000,1148000,287.865703766621,72.4792609597312,92829.5478913653
"11839",428000,1148000,42.8826373260269,8.28511411918067,16774.6386271912
"11840",436000,1148000,42.8750328696518,6.39684154311282,27646.5319112505
"11846",484000,1148000,263.319166740294,54.98335698374,80883.0220241448
"11847",492000,1148000,102.935232833489,57.3115795125794,156659.249982486
"11848",5e+05,1148000,101.25428576685,37.2266150839334,75476.4059601156
"11849",508000,1148000,136.440864316665,32.7792078426536,41265.0970001038
"11850",516000,1148000,103.88104584275,38.4440606872573,91476.1771562405
"11851",524000,1148000,139.775332544403,56.042002390911,121594.046825783
"11852",532000,1148000,129.091700627109,52.6555107939661,119643.093554263
"11853",540000,1148000,123.83061552026,40.347856757913,96841.1958098718
"11854",548000,1148000,184.023943914503,46.9465895822779,64145.4807723216
"11855",556000,1148000,159.900722757963,39.2067289830678,39635.7440653414
"11856",564000,1148000,190.578320004682,45.3692117216141,125700.127761292
"11857",572000,1148000,158.849634688155,47.2369427618772,125625.3215455
"11858",580000,1148000,202.544507219886,59.4844886313914,123593.718284257
"11859",588000,1148000,204.556467739531,61.3763516800135,100796.80726217
"11860",596000,1148000,131.277706154887,39.119202543811,59947.5346685734
"11861",604000,1148000,135.010979771712,46.2591540315999,155127.596278869
"11862",612000,1148000,127.9798127489,41.7310197350568,105374.674873384
"11863",620000,1148000,113.261620338941,40.0422972363172,101166.551736835
"11864",628000,1148000,146.816657663817,34.1811841041729,83518.5499860624
"11865",636000,1148000,131.980264860731,25.5337773795096,49188.5621932012
"11866",644000,1148000,185.686253027553,56.5778691535804,280883.858906824
"11867",652000,1148000,140.374426185243,29.7920820611317,44576.479836833
"11868",660000,1148000,153.846125134544,47.9292563993795,101756.878466868
"11869",668000,1148000,118.744241712322,28.0890669228457,30221.8626910345
"11960",-28000,1140000,0,0,0
"11961",-20000,1140000,0,0,0
"11962",-12000,1140000,0,0,0
"11963",-4000,1140000,0,0,0
"11964",4000,1140000,0,0,0
"11965",12000,1140000,0.106514329208669,0.0643341558313739,1187.71923184732
"11966",20000,1140000,6.47052579928417,1.42551593586596,13572.0261468641
"11967",28000,1140000,3.51715044036325,0.792221974767303,10271.0985916322
"11968",36000,1140000,6.61140124227916,1.74896978557728,12844.9430900836
"11969",44000,1140000,20.1939229191095,2.38295049067253,10078.6972702599
"11970",52000,1140000,16.6036575848931,2.87869073543045,13099.0281690114
"11971",60000,1140000,59.6525142441354,3.98558740132961,8977.38940565748
"11972",68000,1140000,34.8920684268159,2.66928515280599,7874.11024702447
"11973",76000,1140000,42.5552529899029,4.65146905387183,10595.1838009001
"11974",84000,1140000,84.7362296592649,16.0380862569901,41844.3967103261
"11975",92000,1140000,169.679932182191,31.6988021157507,72556.7933575786
"11976",1e+05,1140000,143.682311109957,22.2399946541246,32774.8371050484
"11977",108000,1140000,75.958224104942,15.1493936024597,37909.1787250807
"11978",116000,1140000,30.8939154848618,6.23319931923631,19050.2911153344
"11979",124000,1140000,79.1910432785264,15.895503064609,55887.0009330845
"11980",132000,1140000,92.8625541094184,24.1674669806619,51617.204423669
"11981",140000,1140000,190.276591677137,23.7743700451205,88659.7836755414
"11982",148000,1140000,107.529560947921,12.9256543854039,33978.009078694
"11983",156000,1140000,54.9673198637058,6.89439165104867,28961.5846027374
"11984",164000,1140000,24.408501291381,2.36217521822738,5874.55302720246
"11985",172000,1140000,42.9043169920349,8.3869646489811,17798.8756271309
"11986",180000,1140000,63.7320235298455,10.78074838087,23954.8750619782
"11987",188000,1140000,118.975184203058,22.6260297540433,64800.6493592538
"11988",196000,1140000,167.21416136815,32.0402824599235,95300.0052010704
"11989",204000,1140000,128.072696951857,28.129009952546,113225.917539488
"11990",212000,1140000,187.405151607066,31.1157436923961,47565.0192308757
"11991",220000,1140000,451.127076763546,55.4251771416287,132025.189493038
"11992",228000,1140000,308.291566185021,42.1894378355087,76978.0789588655
"11993",236000,1140000,172.168564511225,21.1320243547918,47769.2405804202
"11994",244000,1140000,133.521661542692,25.8102539833436,87203.3174148046
"11995",252000,1140000,161.118990555367,30.2195441457486,55431.9561131175
"11996",260000,1140000,169.137311791521,33.8322514129502,54386.3709728461
"11997",268000,1140000,181.624106719587,41.420740744884,172713.544093322
"11998",276000,1140000,128.632656737494,25.0371393225098,50292.6372863589
"11999",284000,1140000,151.525492503339,29.2889622238279,47853.5018711217
"12000",292000,1140000,96.8526660961083,22.8479089017757,35126.7416492226
"12001",3e+05,1140000,219.524444654564,47.4423818771927,82538.888343995
"12002",308000,1140000,195.689036772976,42.8511274344428,106591.453949912
"12003",316000,1140000,127.655887077246,49.1166718866946,157572.353378806
"12004",324000,1140000,125.025271861604,22.9769031931377,29480.147619155
"12005",332000,1140000,160.196281077194,29.5697131406245,39280.7375831263
"12006",340000,1140000,167.708247701139,37.3328392124064,75752.1804528778
"12007",348000,1140000,108.324618637286,19.5884403189769,26080.617423105
"12008",356000,1140000,137.75988842892,29.0301756741509,61795.1901675207
"12009",364000,1140000,148.056075717995,26.117241565337,33809.4893796578
"12010",372000,1140000,125.228248344473,28.1369891393223,78715.5301703745
"12011",380000,1140000,26.301946125923,4.93522328371143,9051.3593260712
"12012",388000,1140000,104.626142390357,20.791317707142,29427.9655037257
"12013",396000,1140000,133.726589139951,39.0652577421381,60648.9391214355
"12014",404000,1140000,167.417143636093,44.6537353976331,78319.4623010829
"12015",412000,1140000,155.650602209095,38.0486210130077,65768.5610249866
"12016",420000,1140000,174.48876477277,39.0045638192158,64076.8560690716
"12017",428000,1140000,126.479080102641,27.1363234230902,61289.7499702458
"12018",436000,1140000,127.218528573417,39.5305020570819,83514.6737331236
"12019",444000,1140000,167.426891123644,46.1227131215753,62360.1665746389
"12020",452000,1140000,94.6179385529942,23.4502965830542,31840.1535220084
"12021",460000,1140000,129.141516691768,41.052239443245,66103.5375906295
"12022",468000,1140000,137.890327710074,68.5599130264522,215292.000916574
"12023",476000,1140000,128.878088039817,57.3922314436832,151109.373435094
"12024",484000,1140000,129.304727230234,54.2678048697882,153765.91329244
"12025",492000,1140000,171.549449648279,67.9176756342293,173340.931012902
"12026",5e+05,1140000,156.002734016913,71.7883718205714,325165.498408989
"12027",508000,1140000,128.074422170439,57.3395660756568,221094.671219772
"12028",516000,1140000,162.085720021061,63.6505683604923,192355.586651638
"12029",524000,1140000,130.16564133923,39.4789199930538,67895.8991847798
"12030",532000,1140000,166.228573085526,48.5594284470635,95975.3240452605
"12031",540000,1140000,192.079296242091,59.5272450325086,124648.719820098
"12032",548000,1140000,173.09786711227,33.8976851965369,39098.8544935172
